measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Percent,1991,8.474658568011079e-05,0.00010297858001056798,6.726355568760647e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Rate,1991,0.9353730678113943,1.2173417050438913,0.6626598856866432
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Percent,1991,0.00045617002052865895,0.0005444203978971051,0.00036934269032621106
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Rate,1991,5.048786642826482,6.814160304131049,3.5038649682970737
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Percent,1992,0.00010530950490463617,0.00013070898660905205,8.054410392290333e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Rate,1992,1.164595603134352,1.6437186757851545,0.7764121217156584
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Percent,1992,0.00013607434903605272,0.00019535259615546008,9.387774228794417e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,1992,1.4971799329325877,2.2096773433884684,0.9610331438336294
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Percent,1992,0.00015741467568967693,0.00018326190263655103,0.00013363462530049526
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Rate,1992,1.734252721151256,2.230858535983777,1.2475732807160824
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Percent,1992,4.099416396452097e-05,5.1709648866619414e-05,3.1539643916680824e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Rate,1992,0.4545391960760972,0.6672302115846127,0.2878100808880812
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Percent,1992,0.00012739731572085895,0.00013945893707735968,0.00011658258872893336
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Kidney cancer,Rate,1992,1.40771874635883,1.8323189910393283,1.02592866671905
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Percent,1992,0.0002676288706830509,0.00029464631797346675,0.0002431414355106388
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Bladder cancer,Rate,1992,2.9558273151956365,3.848445851165495,2.1762734796049332
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Percent,1992,0.00011531256667366681,0.0001462720832975165,9.370379597862751e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Brain and central nervous system cancer,Rate,1992,1.272135873380555,1.7187795056749966,0.8904520397447951
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Percent,1992,8.752984657850104e-05,9.840631738850883e-05,7.635733603835063e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Thyroid cancer,Rate,1992,0.9690747130534396,1.3103215426365467,0.6788148491099033
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Percent,1992,1.606043012828539e-05,1.929265851590914e-05,1.2658377044695162e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Mesothelioma,Rate,1992,0.177089141128054,0.23370909630843056,0.12527908745268507
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Percent,1992,5.151509463280494e-05,5.8484404345085874e-05,4.179368291988077e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Hodgkin lymphoma,Rate,1992,0.5693311212616488,0.76254941396436,0.3975181112476278
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Percent,1992,0.00022751316048237984,0.0002661861200709223,0.00018781468560974778
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1992,2.5070551920511197,3.261482036669713,1.800281060992637
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Percent,1992,8.669733790494533e-05,0.00010553219791009049,6.848983790751644e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Multiple myeloma,Rate,1992,0.9543830201178606,1.2452250717121225,0.6725699626947499
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Percent,1992,0.00045813742206778795,0.0005418994449491247,0.00037314854423580953
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Leukemia,Rate,1992,5.057756413685235,6.772524023706781,3.5363950192940186
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Percent,1991,0.00019289236355888323,0.0002313724304631902,0.00014721717276935096
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Rate,1991,2.1306484789659166,2.7857439544484923,1.4572991979589789
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Percent,1991,0.0004946140470689808,0.0005731466244384245,0.0004145590479876224
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Rate,1991,5.461033854995072,6.910749728855432,3.9600552734495578
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Percent,1991,0.00018784863412223823,0.00022338288952866643,0.00015211253004623413
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Rate,1991,2.076778104452996,2.7507240430513007,1.469173432875105
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Percent,1991,0.0001457942888292774,0.00015932261651069847,0.00013358818521330655
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Rate,1991,1.6149704307868769,2.1106974758189443,1.1856206276508383
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,1991,0.0005968020726504988,0.0007058233210541682,0.0004829962670338255
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1991,6.580294627244779,8.29472022758949,4.727303328628782
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Percent,1991,0.0013717165957052272,0.00156574830422079,0.0011896789060365036
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Rate,1991,15.204364785435692,20.434285674563448,10.781762426652179
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Percent,1991,0.00026679740084500545,0.00030948328541152036,0.00023408094097201483
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Rate,1991,2.9540104067304664,3.9225459684603865,2.10291260819053
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Percent,1991,0.00019818222365705252,0.0002191572839128953,0.00017752657458066187
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Rate,1991,2.196517237523938,2.896296009723574,1.578428216911914
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Percent,1991,0.0008311479379583584,0.0009606431175396669,0.0006390798461355341
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Rate,1991,9.191738022286678,11.988121741569188,6.29472648139699
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Percent,1991,0.000933880085078282,0.0010168182209020348,0.0008465059431976247
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Rate,1991,10.332568243627216,13.229736023288316,7.687775789146075
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Percent,1991,0.00014699917002121334,0.00016369710792594555,0.00013048893773722847
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,1991,1.6267354196564976,2.1074367851418363,1.1777655921905992
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Percent,1991,6.141105083960687e-05,6.98530808630129e-05,5.305837195772281e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Rate,1991,0.6798452299201606,0.8885043092635871,0.4876176013709007
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Percent,1991,3.8425609964906016e-05,4.5879382711839845e-05,3.057719005665126e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Rate,1991,0.42445862354765723,0.5506053016377855,0.29719949954386815
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Percent,1991,6.17938205828528e-05,7.365590123276254e-05,4.8886628875873874e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1991,0.6829200181325494,0.8933380051894529,0.48387589422244737
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Percent,1991,9.622868306614142e-05,0.00011357186917336054,7.616625161055078e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Rate,1991,1.0628905801881927,1.3910369831309293,0.7356406717542178
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Percent,1994,0.0001150479808213701,0.00014260369732913643,8.748043778132212e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Malignant skin melanoma,Rate,1994,1.2677433032327325,1.77984279323975,0.8410832004774192
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Percent,1994,0.0001388632944559488,0.00019990491486527248,9.615231076895142e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,1994,1.5224408094789204,2.253551522957323,0.9759217658186414
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Percent,1994,0.00016007133677979667,0.00018594565733765834,0.000135187500072322
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Ovarian cancer,Rate,1994,1.7574250824428852,2.265985488821515,1.2618593729921093
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Percent,1994,4.224048610517815e-05,5.324646431976422e-05,3.2730541976053175e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Testicular cancer,Rate,1994,0.4666625914208908,0.6796073995501065,0.3016611147539786
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Percent,1992,0.00019388774263149055,0.0002307811386487416,0.0001482838830186005
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Rate,1992,2.1358084945760765,2.7938539483712566,1.4561078358404071
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Percent,1992,0.0004912967245376701,0.0005668439507361229,0.00040958981862122715
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Rate,1992,5.410337715110634,6.87979389528487,3.9518984705825244
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Percent,1992,0.00019386197380807523,0.00023038572261263842,0.00015762813274078791
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Liver cancer,Rate,1992,2.1378803564056152,2.826081812935843,1.5161351190396553
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Percent,1992,0.0001463702895963075,0.00015972744414979872,0.00013427122110145284
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Larynx cancer,Rate,1992,1.617176193404014,2.099650633908984,1.183806607642152
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Percent,1992,0.0006015506330122116,0.0007095144230217825,0.0004871968763372115
YLDs (Years Lived with Disability),Global,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1992,6.615515056620686,8.328867935112317,4.826544205603227
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Percent,1992,0.0013878235657228096,0.0015842686919953343,0.001205037949124862
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Breast cancer,Rate,1992,15.343192097692087,20.67068197161936,10.916736355995997
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Percent,1992,0.0002664938152691913,0.0003069667320852968,0.00023384986928887916
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Cervical cancer,Rate,1992,2.942862425596212,3.918718553358079,2.101324733512646
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Percent,1992,0.00019967987417289498,0.00022076217454574564,0.00017873911679850638
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Uterine cancer,Rate,1992,2.207382781800292,2.9094644261287437,1.5910131513744916
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Percent,1992,0.0008564133721598332,0.0009900675727175618,0.000654590238800788
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Prostate cancer,Rate,1992,9.447044802211872,12.293642722534232,6.511156181484798
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Percent,1992,0.0009473214062578761,0.0010312284632481758,0.0008610469832314593
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Colon and rectum cancer,Rate,1992,10.454362957031417,13.401943767400935,7.777162757880427
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Percent,1992,0.0001474111525888621,0.0001645534346290242,0.00013099430635080245
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,1992,1.6269158003126296,2.1123712402614507,1.189832541139264
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Percent,1992,6.183284471479974e-05,6.978241941373416e-05,5.357646892802124e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Nasopharynx cancer,Rate,1992,0.6827153087486314,0.8835712448393437,0.49233642151247614
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Percent,1992,3.9147372556389476e-05,4.695373089795138e-05,3.1062832928240135e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Other pharynx cancer,Rate,1992,0.43129489694652795,0.5553541676233649,0.30275523404824567
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Percent,1992,6.161307362592484e-05,7.312572606279127e-05,4.8834636557477235e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1992,0.6791696317862721,0.8826870916130144,0.48260661540199756
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Percent,1992,9.734817900652964e-05,0.00011530045650573877,7.70632681986797e-05
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Pancreatic cancer,Rate,1992,1.072401261018185,1.3977640232801047,0.7490315188581995
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Percent,1994,0.00019576874293444828,0.00023291909260428052,0.00014927592619722605
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Esophageal cancer,Rate,1994,2.149511169266146,2.788344118954179,1.4830345233333877
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Percent,1994,0.0004844635945537098,0.0005572639661528181,0.0004059324650726768
YLDs (Years Lived with Disability),Global,Both,Age-standardized,Stomach cancer,Rate,1994,5.317016719340717,6.712457980818139,3.84855882133786
